id,tag,description,category_originale,thumbs_up,thumbs_down,type_expression,valence_emotionnelle,intensite,energie,physiologie,tonalite,dimension_temporelle
1611,[uh-oh],Concern or mistake,Vocal Effects,11,3,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1497,[uncertain],Doubtful delivery pace,Rhythm,7,2,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1435,[uncultured],Speaker speaks without refinement,Styles,8,2,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
441,[understated tone],"Speaker uses subtle, understated narrative",Narrative,8,2,narration,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
923,[understatement],Speaker uses understated humor for comedic effect,Humor,13,4,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1512,[understatement],"Subtle, restrained timing",Rhythm,11,3,rythme_tempo,negatif,subtil,moyenne,non_applicable,non_applicable,non_applicable
765,[underwater murmur],Speaker sounds like underwater murmur,Effects,10,3,effet_technique,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1444,[ungrammatical],Speaker speaks with poor grammar,Styles,13,4,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
366,[unreliable narrator],Speaker uses an unreliable narrative voice,Narrative,11,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
448,[uplifting narration],Speaker uses inspiring narrative style,Narrative,14,4,narration,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
559,[urban drama],Speaker sounds like they are in an urban drama,Genre,10,3,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
472,[urban fantasy],Speaker sounds like they are in a modern fantasy world,Genre,13,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
507,[urban horror],Speaker sounds like they are in an urban horror setting,Genre,15,5,genre_narratif,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
411,[urban legend tone],Speaker uses mysterious urban legend narrative,Narrative,10,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1532,[urgent],"Pressing, immediate pace",Rhythm,12,3,rythme_tempo,negatif,modere,moyenne,non_applicable,non_applicable,rapide
602,[urges],Speaker urges someone to do something,Dialogue,13,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1213,[vacuum cleaner],Sound of vacuum cleaner operating,Sound Effects,15,5,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1806,[vain],"Conceited, self-absorbed",Emotion,7,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
567,[vampire story],Speaker sounds like they are in a vampire story,Genre,4,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1535,[varied pace],Changing speed patterns,Rhythm,15,5,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1312,[velcro rip],Sound of velcro being separated,Sound Effects,8,2,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1440,[vernacular],Speaker uses local speech patterns,Styles,11,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1785,[vibrant],"Lively, dynamic",Emotion,14,5,emotion,positif,fort,tres_haute,non_applicable,non_applicable,non_applicable
709,[vibrato],Speaker sounds like vibrato effect,Effects,4,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
574,[victorian],Speaker sounds like they are in a victorian setting,Genre,6,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
555,[vigilante],Speaker sounds like they are in a vigilante story,Genre,10,3,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
755,[vintage mic],Speaker sounds like vintage microphone,Effects,15,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
735,[vinyl crackle],Speaker sounds like vinyl record crackle,Effects,15,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1294,[violin bow],Sound of violin bow on strings,Sound Effects,15,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
434,[vivid description],Speaker uses detailed descriptive narrative,Narrative,6,1,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
401,[vlog style],Speaker uses video blog narrative tone,Narrative,6,2,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
694,[vocoder],Speaker sounds like vocoder effect,Effects,6,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
352,[voice-over style],Speaker sounds like a voice-over narrator,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1657,[voila],Presentation exclamation,Vocal Effects,5,1,vocalisation_non_verbale,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
264,[vomiting],Speaker sounds like they are vomiting,Body States,9,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1106,[vulnerable tone],Speaker speaks with a vulnerable tone,Introspective,12,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1105,[vulnerable whisper],Speaker whispers vulnerably,Introspective,9,2,reflexif_interieur,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1776,[vulnerable],"Exposed, defenseless",Emotion,14,4,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
698,[wah‑wah],Speaker sounds like wah-wah effect,Effects,10,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1556,[wail],"Loud, mournful cry",Vocal Effects,6,1,vocalisation_non_verbale,neutre,extreme,moyenne,non_applicable,non_applicable,non_applicable
344,[wake up stretch],Speaker sounds like they are stretching after waking up,Body States,6,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,matin
340,[walk softly],Speaker sounds like they are walking softly,Body States,9,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
771,[walkman hiss],Speaker sounds like walkman tape hiss,Effects,9,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1413,[waltzing],Speaker speaks with 3/4 time rhythm,Styles,10,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
539,[war epic],Speaker sounds like they are in a war epic,Genre,13,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1371,[warm],Speaker speaks with friendly warmth,Styles,9,2,style_parole,positif,modere,moyenne,sensation,douce,non_applicable
390,[warning tone],Speaker uses cautionary narrative voice,Narrative,7,2,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1212,[washing machine],Sound of washing machine running,Sound Effects,4,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
162,[waterfall],Speaker sounds like they are near a waterfall,Environment,10,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1544,[wave-like],Undulating pace,Rhythm,11,3,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
745,[waveform bend],Speaker sounds like bent waveform,Effects,4,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1245,[waves crashing],Sound of ocean waves crashing,Sound Effects,13,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
396,[weather reporter tone],Speaker uses weather forecast narrative,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
979,[weekday humor],Speaker makes jokes about weekdays,Humor,15,5,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
113,[weekend ambitious],Speaker sounds driven and goal-oriented on the weekend,Mood,4,1,humeur_tonale,neutre,modere,haute,non_applicable,non_applicable,non_applicable
112,[weekend excited],Speaker sounds enthusiastic and eager on the weekend,Mood,11,3,humeur_tonale,positif,fort,haute,non_applicable,non_applicable,non_applicable
114,[weekend lazy],Speaker sounds relaxed and unhurried on the weekend,Mood,13,4,humeur_tonale,neutre,modere,basse,non_applicable,non_applicable,rapide
115,[weekend playful],Speaker sounds fun and lighthearted on the weekend,Mood,15,4,humeur_tonale,positif,subtil,moyenne,non_applicable,aigue,non_applicable
111,[weekend relaxed],Speaker sounds calm and at ease on the weekend,Mood,9,3,humeur_tonale,neutre,modere,basse,non_applicable,non_applicable,non_applicable
568,[werewolf story],Speaker sounds like they are in a werewolf story,Genre,13,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
547,[western],Speaker sounds like they are in a western,Genre,15,5,genre_narratif,neutre,modere,moyenne,non_applicable,dure,non_applicable
1247,[whale song],Sound of whale singing,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1593,[wheeze],Whistling breath sound,Vocal Effects,12,3,vocalisation_non_verbale,neutre,modere,moyenne,respiration,non_applicable,non_applicable
239,[wheezing softly],Speaker sounds like they have slight breathing difficulty,Body States,7,2,etat_physique,neutre,subtil,moyenne,respiration,aigue,non_applicable
1596,[whimper],"Soft, pitiful sound",Vocal Effects,15,4,vocalisation_non_verbale,neutre,subtil,moyenne,non_applicable,douce,non_applicable
936,[whimsical humor],"Speaker uses playful, whimsical comedy",Humor,6,1,humour,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
423,[whimsical style],"Speaker uses playful, whimsical narrative",Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
557,[whimsical],Speaker sounds like they are in a whimsical story,Genre,15,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1578,[whining],Complaining vocal tone,Vocal Effects,14,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1236,[whip crack],Sound of whip cracking,Sound Effects,12,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1322,[whisper],Speaker speaks in a soft whisper,Styles,5,1,style_parole,neutre,subtil,moyenne,non_applicable,douce,non_applicable
1575,[whispered breath],"Soft, breathy whisper",Vocal Effects,13,4,vocalisation_non_verbale,neutre,subtil,moyenne,respiration,douce,non_applicable
1265,[whistle blow],Sound of whistle blowing,Sound Effects,6,2,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1632,[whistle],Pursed lip tone,Vocal Effects,6,1,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
749,[white noise sweep],Speaker sounds like white noise sweep,Effects,10,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1644,[whoa],Surprise or caution,Vocal Effects,5,1,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
530,[whodunit],Speaker sounds like they are in a whodunit mystery,Genre,4,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
954,[whoopee cushion],Speaker sounds like a whoopee cushion,Humor,7,2,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
783,[whoosh filter],Speaker sounds like whoosh filter effect,Effects,8,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1365,[wild],Speaker speaks without restraint,Styles,11,3,style_parole,negatif,modere,tres_haute,non_applicable,non_applicable,non_applicable
224,[wildlife night],Speaker sounds like they are hearing nighttime wildlife,Environment,12,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,nuit
156,[wind calm],Speaker sounds like they are experiencing gentle wind,Environment,12,4,environnement_acoustique,positif,subtil,basse,non_applicable,douce,lent
235,[wind chimes],Speaker sounds like they are hearing wind chimes,Environment,15,5,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1290,[wind chimes],Sound of wind chimes tinkling,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1200,[wind howling],Sound of wind howling,Sound Effects,4,1,effet_sonore,neutre,extreme,non_applicable,non_applicable,non_applicable,non_applicable
157,[wind strong],Speaker sounds like they are experiencing strong wind,Environment,5,1,environnement_acoustique,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
1205,[window opening],Sound of window opening,Sound Effects,7,2,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
989,[wink sound],Speaker sounds like winking for comedic effect,Humor,11,3,humour,neutre,modere,moyenne,visage,non_applicable,non_applicable
1793,[wise],"Knowledgeable, sage",Emotion,6,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
1084,[wistful longing],Speaker conveys wistful longing,Introspective,9,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1083,[wistful reflection],Speaker conveys wistful reflection,Introspective,15,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
